PO_ID,Supplier_ID,Product_ID,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Quantity_Ordered,Quantity_Received,Unit_Cost,PO_Status
PO_108371,SUP_065,PROD_0284,2024/11/13,2024-11-23,2024-11-24,442,391,139,Closed
PO_108372,SUP_121,PROD_0033,18-12-2024,2024-12-27,2025-01-01,1307,1119,46,Open
PO_108373,SUP_032,PROD_0280,2024/04/13,2024-05-03,2024-05-08,254,242,392,Delayed
PO_108374,SUP_187,PROD_0176,2024/10/27,2024-11-08,2024-11-13,532,485,339,Closed
PO_108375,SUP_144,PROD_0146,21-05-2024,2024-06-05,2024-06-09,1523,1308,393,Closed
PO_108376,SUP_136,PROD_0238,2024/09/16,2024-09-29,2024-09-26,1878,1599,228,Open
PO_108377,SUP_167,PROD_0237,10-11-2024,2024-11-17,2024-11-23,506,458,455,Closed
PO_108378,SUP_014,PROD_0213,2024/04/29,2024-05-10,2024-05-12,308,269,330,Closed
PO_108379,SUP_192,PROD_0291,06-05-2024,2024-05-20,2024-05-21,152,152,385,Delayed
PO_108380,SUP_063,PROD_0101,2024/12/08,2024-12-20,2024-12-25,1598,1411,355,Open
PO_108381,SUP_191,PROD_0269,13-12-2024,2025-01-02,2025-01-02,1469,1263,377,Open
PO_108382,SUP_136,PROD_0174,2024/10/08,2024-10-18,2024-10-24,1388,1324,465,Delayed
PO_108383,SUP_158,PROD_0172,14-09-2024,2024-09-21,2024-09-22,1159,1002,314,Open
PO_108384,SUP_047,PROD_0237,24-06-2024,2024-07-12,2024-07-16,661,586,246,Closed
PO_108385,SUP_072,PROD_0269,20-01-2024,2024-02-07,2024-02-07,901,887,190,Closed
PO_108386,SUP_070,PROD_0277,30-05-2024,2024-06-08,2024-06-13,1969,1728,360,Delayed
PO_108387,SUP_163,PROD_0234,13-03-2024,2024-03-27,2024-03-28,1007,980,256,Delayed
PO_108388,SUP_011,PROD_0059,2024/10/20,2024-11-01,2024-11-06,138,124,170,Closed
PO_108389,SUP_152,PROD_0056,2024/04/11,2024-04-30,2024-05-03,1863,1633,45,Delayed
PO_108390,SUP_173,PROD_0230,09-09-2024,2024-09-28,2024-09-25,1709,1562,209,Closed
PO_108391,SUP_059,PROD_0217,11-01-2024,2024-01-17,2024-01-16,1099,976,420,Closed
PO_108392,SUP_145,PROD_0005,11-06-2024,2024-06-27,2024-07-01,1165,1053,184,Closed
PO_108393,SUP_130,PROD_0261,2024/03/06,2024-03-15,2024-03-13,339,315,152,Delayed
PO_108394,SUP_121,PROD_0008,2024/11/24,2024-12-01,2024-12-06,929,867,261,Closed
PO_108395,SUP_106,PROD_0286,19-12-2024,2025-01-03,2025-01-07,426,405,433,Delayed
PO_108396,SUP_100,PROD_0291,16-09-2024,2024-09-29,2024-10-01,1529,1429,447,Delayed
PO_108397,SUP_003,PROD_0187,2024/02/07,2024-02-13,2024-02-15,508,459,413,Open
PO_108398,SUP_055,PROD_0022,2024/09/11,2024-09-25,2024-10-01,474,471,499,Closed
PO_108399,SUP_070,PROD_0182,2024/01/26,2024-02-15,2024-02-21,1294,1202,444,Open
PO_108400,SUP_171,PROD_0087,2024/02/06,2024-02-18,2024-02-24,1464,1343,53,Open
PO_108401,SUP_034,PROD_0163,2024/06/02,2024-06-17,2024-06-17,1599,1545,155,Delayed
PO_108402,SUP_168,PROD_0094,2024/10/30,2024-11-06,2024-11-10,1884,1847,321,Closed
PO_108403,SUP_180,PROD_0083,11-06-2024,2024-06-21,2024-06-20,1026,907,160,Open
PO_108404,SUP_017,PROD_0099,12-04-2024,2024-04-30,2024-04-28,1058,1039,96,Closed
PO_108405,SUP_092,PROD_0079,22-06-2024,2024-06-30,2024-07-04,1138,1043,88,Delayed
PO_108406,SUP_138,PROD_0109,2024/06/13,2024-06-18,2024-06-18,743,677,272,Open
PO_108407,SUP_167,PROD_0174,01-04-2024,2024-04-08,2024-04-06,1542,1431,487,Delayed
PO_108408,SUP_085,PROD_0235,21-07-2024,2024-07-28,2024-07-29,636,614,191,Delayed
PO_108409,SUP_042,PROD_0249,06-09-2024,2024-09-20,2024-09-20,269,267,491,Closed
PO_108410,SUP_011,PROD_0208,26-02-2024,2024-03-02,2024-03-06,724,662,262,Closed
PO_108411,SUP_104,PROD_0178,2024/01/05,2024-01-15,2024-01-12,152,149,256,Closed
PO_108412,SUP_165,PROD_0148,2024/04/06,2024-04-16,2024-04-13,721,632,109,Closed
PO_108413,SUP_076,PROD_0257,2024/05/22,2024-06-10,2024-06-07,635,579,120,Closed
PO_108414,SUP_006,PROD_0288,08-02-2024,2024-02-19,2024-02-22,1088,1081,110,Closed
PO_108415,SUP_177,PROD_0282,2024/03/13,2024-03-19,2024-03-16,1181,1177,202,Open
PO_108416,SUP_099,PROD_0153,14-06-2024,2024-06-23,2024-06-21,1903,1758,331,Delayed
PO_108417,SUP_030,PROD_0069,11-07-2024,2024-07-25,2024-07-25,302,257,50,Delayed
PO_108418,SUP_092,PROD_0253,07-09-2024,2024-09-25,2024-09-27,1981,1741,306,Delayed
PO_108419,SUP_134,PROD_0089,25-12-2024,2025-01-14,2025-01-19,1662,1529,256,Delayed
PO_108420,SUP_045,PROD_0292,2024/10/22,2024-11-11,2024-11-17,493,451,168,Delayed
PO_108421,SUP_003,PROD_0062,2024/01/09,2024-01-29,2024-01-30,388,357,245,Open
PO_108422,SUP_090,PROD_0017,01-02-2024,2024-02-09,2024-02-13,1078,972,218,Delayed
PO_108423,SUP_110,PROD_0220,08-02-2024,2024-02-26,2024-03-02,350,316,223,Delayed
PO_108424,SUP_005,PROD_0108,08-01-2024,2024-01-26,2024-01-31,113,96,99,Delayed
PO_108425,SUP_079,PROD_0227,29-11-2024,2024-12-07,2024-12-13,1043,989,413,Open
PO_108426,SUP_144,PROD_0277,2024/11/14,2024-11-29,2024-11-30,1890,1890,187,Delayed
PO_108427,SUP_147,PROD_0105,20-06-2024,2024-06-25,2024-06-25,1743,1494,291,Open
PO_108428,SUP_151,PROD_0209,2024/02/17,2024-02-22,2024-02-27,1437,1225,192,Delayed
PO_108429,SUP_141,PROD_0256,2024/12/30,2025-01-13,2025-01-16,421,386,68,Delayed
PO_108430,SUP_101,PROD_0119,05-06-2024,2024-06-17,2024-06-16,443,413,91,Closed
PO_108431,SUP_090,PROD_0066,05-11-2024,2024-11-25,2024-11-28,1840,1688,297,Delayed
PO_108432,SUP_181,PROD_0088,2024/02/18,2024-03-04,2024-03-05,1069,1063,197,Delayed
PO_108433,SUP_136,PROD_0118,01-07-2024,2024-07-16,2024-07-20,824,746,200,Closed
PO_108434,SUP_008,PROD_0242,2024/08/11,2024-08-27,2024-08-28,247,226,136,Open
PO_108435,SUP_198,PROD_0002,07-05-2024,2024-05-16,2024-05-22,1093,976,331,Closed
PO_108436,SUP_169,PROD_0005,2024/04/05,2024-04-13,2024-04-12,581,577,387,Closed
PO_108437,SUP_122,PROD_0031,2024/03/20,2024-03-29,2024-04-03,1127,1003,313,Delayed
PO_108438,SUP_109,PROD_0059,10-08-2024,2024-08-15,2024-08-12,1400,1197,220,Delayed
PO_108439,SUP_150,PROD_0254,27-05-2024,2024-06-04,2024-06-01,1757,1735,451,Delayed
PO_108440,SUP_141,PROD_0202,25-11-2024,2024-12-14,2024-12-16,485,436,497,Delayed
PO_108441,SUP_038,PROD_0060,2024/11/23,2024-12-13,2024-12-17,520,498,246,Delayed
PO_108442,SUP_171,PROD_0010,2024/06/20,2024-07-10,2024-07-09,1858,1715,126,Delayed
PO_108443,SUP_190,PROD_0151,22-12-2024,2025-01-03,2025-01-06,1332,1179,85,Delayed
PO_108444,SUP_149,PROD_0043,2024/04/18,2024-04-24,2024-04-29,992,976,348,Closed
PO_108445,SUP_034,PROD_0231,20-10-2024,2024-10-28,2024-11-01,713,704,203,Open
PO_108446,SUP_065,PROD_0057,2024/11/22,2024-12-03,2024-12-07,1861,1598,44,Closed
PO_108447,SUP_074,PROD_0041,2024/04/12,2024-04-24,2024-04-27,1683,1447,121,Open
PO_108448,SUP_142,PROD_0120,05-11-2024,2024-11-14,2024-11-18,1065,923,373,Delayed
PO_108449,SUP_111,PROD_0168,2024/04/24,2024-05-12,2024-05-13,1291,1212,50,Closed
PO_108450,SUP_154,PROD_0016,04-08-2024,2024-08-24,2024-08-23,1308,1130,373,Closed
PO_108451,SUP_125,PROD_0133,12-02-2024,2024-02-28,2024-03-01,656,593,45,Delayed
PO_108452,SUP_128,PROD_0050,05-09-2024,2024-09-10,2024-09-10,1934,1890,324,Open
PO_108453,SUP_198,PROD_0243,2024/09/04,2024-09-18,2024-09-24,1907,1713,51,Closed
PO_108454,SUP_102,PROD_0075,13-03-2024,2024-03-29,2024-03-29,580,518,495,Closed
PO_108455,SUP_177,PROD_0026,2024/12/20,2025-01-04,2025-01-08,921,900,117,Closed
PO_108456,SUP_184,PROD_0188,2024/07/16,2024-08-03,2024-08-09,596,570,102,Open
PO_108457,SUP_154,PROD_0184,29-03-2024,2024-04-06,2024-04-11,991,941,112,Closed
PO_108458,SUP_066,PROD_0105,24-10-2024,2024-11-06,2024-11-11,1107,1014,184,Delayed
PO_108459,SUP_150,PROD_0081,2024/01/30,2024-02-10,2024-02-11,391,358,237,Closed
PO_108460,SUP_029,PROD_0010,06-06-2024,2024-06-19,2024-06-20,1248,1154,147,Open
PO_108461,SUP_117,PROD_0252,21-06-2024,2024-07-08,2024-07-05,243,216,344,Delayed
PO_108462,SUP_190,PROD_0276,18-07-2024,2024-08-07,2024-08-09,1414,1207,426,Open
PO_108463,SUP_118,PROD_0064,2024/04/09,2024-04-23,2024-04-25,1526,1302,392,Open
PO_108464,SUP_083,PROD_0020,2024/02/23,2024-03-13,2024-03-18,145,128,249,Open
PO_108465,SUP_106,PROD_0151,04-06-2024,2024-06-24,2024-06-23,373,367,143,Closed
PO_108466,SUP_125,PROD_0294,24-01-2024,2024-02-02,2024-01-30,1975,1898,268,Open
PO_108467,SUP_059,PROD_0152,21-08-2024,2024-09-06,2024-09-11,265,242,393,Open
PO_108468,SUP_146,PROD_0198,2024/08/14,2024-08-31,2024-08-30,574,539,243,Delayed
PO_108469,SUP_002,PROD_0134,06-05-2024,2024-05-25,2024-05-30,1946,1834,258,Delayed
PO_108470,SUP_065,PROD_0030,2024/09/09,2024-09-29,2024-10-02,1086,987,474,Delayed
PO_108471,SUP_090,PROD_0044,2024/06/27,2024-07-02,2024-07-05,1714,1519,369,Closed
PO_108472,SUP_046,PROD_0073,2024/06/26,2024-07-12,2024-07-15,803,740,447,Delayed
PO_108473,SUP_141,PROD_0006,11-10-2024,2024-10-19,2024-10-19,929,857,113,Open
PO_108474,SUP_150,PROD_0174,2024/09/03,2024-09-23,2024-09-29,548,471,141,Closed
PO_108475,SUP_173,PROD_0198,2024/11/16,2024-12-05,2024-12-10,891,808,378,Delayed
PO_108476,SUP_009,PROD_0099,2024/02/25,2024-03-09,2024-03-07,567,558,202,Open
PO_108477,SUP_005,PROD_0035,25-09-2024,2024-10-10,2024-10-08,713,615,458,Delayed
PO_108478,SUP_140,PROD_0164,2024/01/13,2024-01-30,2024-02-03,1096,975,157,Delayed
PO_108479,SUP_030,PROD_0172,30-04-2024,2024-05-19,2024-05-20,1999,1874,277,Delayed
PO_108480,SUP_001,PROD_0266,24-05-2024,2024-06-13,2024-06-13,1138,995,487,Closed
PO_108481,SUP_171,PROD_0246,01-02-2024,2024-02-17,2024-02-16,286,270,125,Delayed
PO_108482,SUP_158,PROD_0273,2024/07/30,2024-08-19,2024-08-24,874,841,399,Open
PO_108483,SUP_059,PROD_0105,28-05-2024,2024-06-13,2024-06-13,598,523,304,Closed
PO_108484,SUP_023,PROD_0021,2024/08/12,2024-08-26,2024-08-30,919,901,52,Open
PO_108485,SUP_068,PROD_0041,2024/08/22,2024-09-02,2024-09-04,604,547,160,Open
PO_108486,SUP_146,PROD_0275,16-02-2024,2024-02-26,2024-03-01,1719,1468,430,Closed
PO_108487,SUP_051,PROD_0170,2024/08/22,2024-08-31,2024-08-28,1357,1194,351,Open
PO_108488,SUP_092,PROD_0175,06-02-2024,2024-02-15,2024-02-12,1365,1239,311,Delayed
PO_108489,SUP_175,PROD_0281,23-07-2024,2024-08-12,2024-08-09,121,116,186,Closed
PO_108490,SUP_050,PROD_0141,20-02-2024,2024-02-29,2024-03-05,139,121,327,Closed
PO_108491,SUP_003,PROD_0272,19-07-2024,2024-07-30,2024-08-04,957,864,77,Closed
PO_108492,SUP_163,PROD_0071,2024/02/22,2024-03-09,2024-03-09,802,791,425,Open
PO_108493,SUP_010,PROD_0261,11-10-2024,2024-10-16,2024-10-13,1751,1696,412,Closed
PO_108494,SUP_140,PROD_0160,12-10-2024,2024-10-26,2024-10-24,1331,1158,236,Delayed
PO_108495,SUP_186,PROD_0185,2024/05/13,2024-05-26,2024-05-30,676,637,239,Delayed
PO_108496,SUP_139,PROD_0102,26-03-2024,2024-04-07,2024-04-06,1457,1384,414,Open
PO_108497,SUP_136,PROD_0119,03-09-2024,2024-09-21,2024-09-26,1919,1728,496,Open
PO_108498,SUP_120,PROD_0285,11-07-2024,2024-07-20,2024-07-21,330,305,351,Closed
PO_108499,SUP_144,PROD_0188,2024/02/20,2024-03-01,2024-03-05,1161,1091,234,Delayed
PO_108500,SUP_153,PROD_0186,28-08-2024,2024-09-14,2024-09-18,1537,1404,143,Delayed
PO_108501,SUP_169,PROD_0209,2024/09/23,2024-09-29,2024-10-04,760,701,418,Open
PO_108502,SUP_177,PROD_0156,14-03-2024,2024-03-22,2024-03-25,1849,1840,498,Open
PO_108503,SUP_032,PROD_0027,2024/10/09,2024-10-26,2024-10-27,1874,1760,487,Closed
PO_108504,SUP_170,PROD_0193,2024/11/28,2024-12-05,2024-12-10,682,617,449,Closed
PO_108505,SUP_137,PROD_0123,03-01-2024,2024-01-13,2024-01-12,1761,1660,492,Delayed
PO_108506,SUP_058,PROD_0178,2024/06/14,2024-07-04,2024-07-09,1171,1029,50,Open
PO_108507,SUP_047,PROD_0227,2024/03/29,2024-04-17,2024-04-17,1984,1888,380,Closed
PO_108508,SUP_002,PROD_0042,11-08-2024,2024-08-30,2024-08-27,914,896,114,Delayed
PO_108509,SUP_182,PROD_0276,2024/11/30,2024-12-10,2024-12-13,301,300,88,Closed
PO_108510,SUP_166,PROD_0294,2024/11/07,2024-11-22,2024-11-25,1539,1464,70,Closed
PO_108511,SUP_178,PROD_0123,02-04-2024,2024-04-14,2024-04-13,1606,1467,139,Delayed
PO_108512,SUP_188,PROD_0245,2024/06/23,2024-07-06,2024-07-03,267,239,424,Closed
PO_108513,SUP_119,PROD_0087,2024/02/05,2024-02-12,2024-02-11,146,129,472,Closed
PO_108514,SUP_161,PROD_0049,2024/07/20,2024-08-01,2024-07-30,1100,1093,191,Delayed
PO_108515,SUP_005,PROD_0172,2024/04/24,2024-05-03,2024-05-07,596,574,154,Open
PO_108516,SUP_036,PROD_0197,05-05-2024,2024-05-20,2024-05-21,994,953,339,Closed
PO_108517,SUP_191,PROD_0218,2024/05/11,2024-05-20,2024-05-26,1589,1578,343,Open
PO_108518,SUP_109,PROD_0105,2024/04/24,2024-04-29,2024-05-03,667,592,107,Delayed
PO_108519,SUP_007,PROD_0005,2024/11/17,2024-11-24,2024-11-23,403,353,310,Closed
PO_108520,SUP_174,PROD_0210,2024/11/24,2024-12-14,2024-12-11,1395,1190,436,Delayed
PO_108521,SUP_063,PROD_0128,16-12-2024,2024-12-27,2024-12-25,685,631,73,Closed
PO_108522,SUP_141,PROD_0132,2024/03/22,2024-04-03,2024-04-09,545,506,143,Delayed
PO_108523,SUP_175,PROD_0173,2024/05/23,2024-06-11,2024-06-13,1779,1592,81,Closed
PO_108524,SUP_006,PROD_0196,28-09-2024,2024-10-13,2024-10-18,1277,1201,264,Delayed
PO_108525,SUP_057,PROD_0231,2024/02/08,2024-02-20,2024-02-19,372,368,483,Delayed
PO_108526,SUP_101,PROD_0160,09-01-2024,2024-01-14,2024-01-14,314,284,162,Closed
PO_108527,SUP_057,PROD_0296,2024/11/05,2024-11-10,2024-11-08,773,771,386,Open
PO_108528,SUP_109,PROD_0185,2024/10/13,2024-10-25,2024-10-25,1517,1299,108,Delayed
PO_108529,SUP_167,PROD_0274,2024/01/07,2024-01-15,2024-01-14,1180,1159,76,Closed
PO_108530,SUP_016,PROD_0127,2024/11/21,2024-12-08,2024-12-09,783,776,347,Delayed
PO_108531,SUP_018,PROD_0104,2024/01/27,2024-02-02,2024-02-05,1053,967,440,Open
PO_108532,SUP_089,PROD_0203,13-10-2024,2024-10-19,2024-10-22,1385,1193,449,Closed
PO_108533,SUP_125,PROD_0093,2024/02/27,2024-03-18,2024-03-19,1066,960,111,Open
PO_108534,SUP_039,PROD_0247,20-01-2024,2024-02-07,2024-02-12,1219,1122,407,Delayed
PO_108535,SUP_182,PROD_0029,2024/04/11,2024-04-29,2024-05-02,1225,1154,344,Closed
PO_108536,SUP_131,PROD_0105,2024/06/02,2024-06-11,2024-06-09,1200,1047,48,Open
PO_108537,SUP_198,PROD_0191,2024/11/05,2024-11-14,2024-11-14,1575,1400,295,Delayed
PO_108538,SUP_006,PROD_0234,03-06-2024,2024-06-12,2024-06-09,774,685,250,Open
PO_108539,SUP_046,PROD_0277,28-03-2024,2024-04-14,2024-04-18,749,636,238,Open
PO_108540,SUP_005,PROD_0138,04-05-2024,2024-05-10,2024-05-10,913,887,100,Delayed
PO_108541,SUP_145,PROD_0175,11-01-2024,2024-01-26,2024-01-24,104,88,51,Closed
PO_108542,SUP_037,PROD_0231,2024/11/15,2024-12-05,2024-12-04,909,798,178,Open
PO_108543,SUP_063,PROD_0171,21-08-2024,2024-09-06,2024-09-05,1836,1694,44,Closed
PO_108544,SUP_048,PROD_0129,08-07-2024,2024-07-28,2024-07-27,581,552,336,Open
PO_108545,SUP_149,PROD_0162,2024/03/17,2024-04-01,2024-04-06,1304,1265,89,Open
PO_108546,SUP_109,PROD_0192,2024/06/07,2024-06-25,2024-06-27,283,264,334,Closed
PO_108547,SUP_144,PROD_0284,26-02-2024,2024-03-14,2024-03-11,1724,1597,144,Delayed
PO_108548,SUP_178,PROD_0253,30-09-2024,2024-10-20,2024-10-25,1796,1590,353,Open
PO_108549,SUP_129,PROD_0006,25-04-2024,2024-05-11,2024-05-10,1163,1161,322,Delayed
PO_108550,SUP_170,PROD_0020,28-09-2024,2024-10-08,2024-10-08,299,296,199,Closed
PO_108551,SUP_148,PROD_0265,27-06-2024,2024-07-06,2024-07-03,123,123,374,Closed
PO_108552,SUP_139,PROD_0245,2024/05/28,2024-06-07,2024-06-10,1275,1222,395,Closed
PO_108553,SUP_151,PROD_0300,2024/06/10,2024-06-22,2024-06-23,872,854,293,Delayed
PO_108554,SUP_018,PROD_0128,15-09-2024,2024-09-30,2024-09-27,1644,1427,262,Delayed
PO_108555,SUP_185,PROD_0274,2024/03/18,2024-03-26,2024-03-30,1996,1962,310,Delayed
PO_108556,SUP_104,PROD_0261,16-11-2024,2024-11-23,2024-11-26,1422,1329,134,Open
PO_108557,SUP_136,PROD_0148,12-03-2024,2024-03-22,2024-03-22,1896,1766,478,Open
PO_108558,SUP_082,PROD_0155,2024/07/23,2024-07-30,2024-07-28,1043,1038,330,Delayed
PO_108559,SUP_200,PROD_0006,07-07-2024,2024-07-26,2024-07-24,1493,1344,461,Delayed
PO_108560,SUP_032,PROD_0132,11-05-2024,2024-05-25,2024-05-23,844,802,138,Closed
PO_108561,SUP_025,PROD_0270,17-12-2024,2024-12-28,2024-12-26,1972,1732,464,Delayed
PO_108562,SUP_093,PROD_0202,2024/07/12,2024-08-01,2024-07-29,717,715,462,Closed
PO_108563,SUP_098,PROD_0263,06-01-2024,2024-01-12,2024-01-16,361,349,261,Open
PO_108564,SUP_165,PROD_0218,2024/02/06,2024-02-24,2024-02-25,1623,1452,493,Closed
PO_108565,SUP_074,PROD_0151,2024/01/27,2024-02-11,2024-02-16,1665,1503,420,Closed
PO_108566,SUP_041,PROD_0275,2024/03/09,2024-03-19,2024-03-23,1700,1483,111,Closed
PO_108567,SUP_042,PROD_0139,2024/08/04,2024-08-22,2024-08-23,1760,1622,486,Closed
PO_108568,SUP_160,PROD_0056,2024/06/10,2024-06-25,2024-06-29,714,702,397,Closed
PO_108569,SUP_058,PROD_0131,2024/04/15,2024-05-05,2024-05-07,1289,1188,336,Delayed
PO_108570,SUP_029,PROD_0204,2024/04/05,2024-04-16,2024-04-21,1191,1163,85,Open
PO_108571,SUP_157,PROD_0070,2024/07/15,2024-08-03,2024-08-05,985,883,327,Open
PO_108572,SUP_085,PROD_0241,27-11-2024,2024-12-16,2024-12-19,1163,1157,56,Delayed
PO_108573,SUP_072,PROD_0215,14-08-2024,2024-08-30,2024-08-28,488,438,87,Open
PO_108574,SUP_004,PROD_0222,2024/09/12,2024-09-30,2024-09-29,312,274,151,Delayed
PO_108575,SUP_128,PROD_0070,2024/05/25,2024-06-07,2024-06-08,1052,973,361,Open
PO_108576,SUP_198,PROD_0256,2024/06/14,2024-07-04,2024-07-07,1327,1207,340,Closed
PO_108577,SUP_052,PROD_0114,23-02-2024,2024-03-08,2024-03-13,1312,1216,479,Closed
PO_108578,SUP_127,PROD_0059,2024/11/11,2024-11-29,2024-11-26,237,224,199,Delayed
PO_108579,SUP_067,PROD_0140,22-10-2024,2024-11-10,2024-11-14,1448,1314,463,Delayed
PO_108580,SUP_117,PROD_0233,2024/07/05,2024-07-22,2024-07-20,639,582,59,Closed
PO_108581,SUP_098,PROD_0130,17-09-2024,2024-10-01,2024-09-29,1798,1542,498,Open
PO_108582,SUP_035,PROD_0237,2024/05/06,2024-05-22,2024-05-21,1324,1228,153,Delayed
PO_108583,SUP_117,PROD_0093,24-12-2024,2025-01-13,2025-01-13,1524,1325,376,Delayed
PO_108584,SUP_034,PROD_0223,2024/08/08,2024-08-21,2024-08-23,1769,1550,491,Open
PO_108585,SUP_057,PROD_0143,2024/11/12,2024-11-19,2024-11-23,1761,1672,171,Delayed
PO_108586,SUP_133,PROD_0006,2024/03/24,2024-04-03,2024-04-07,1552,1409,343,Open
PO_108587,SUP_194,PROD_0287,2024/05/15,2024-06-04,2024-06-01,213,212,402,Closed
PO_108588,SUP_089,PROD_0210,03-01-2024,2024-01-12,2024-01-18,954,873,374,Closed
PO_108589,SUP_038,PROD_0279,19-07-2024,2024-08-01,2024-07-29,1680,1650,336,Closed
PO_108590,SUP_046,PROD_0211,2024/08/14,2024-08-21,2024-08-20,1628,1445,446,Closed
PO_108591,SUP_077,PROD_0024,11-01-2024,2024-01-28,2024-02-02,1033,990,128,Open
PO_108592,SUP_003,PROD_0143,09-05-2024,2024-05-16,2024-05-19,1869,1698,299,Closed
PO_108593,SUP_194,PROD_0234,22-09-2024,2024-09-29,2024-09-28,1045,1006,288,Open
PO_108594,SUP_197,PROD_0136,2024/12/13,2024-12-23,2024-12-27,1197,1065,349,Open
PO_108595,SUP_129,PROD_0042,05-10-2024,2024-10-25,2024-10-24,652,588,110,Closed
PO_108596,SUP_140,PROD_0005,2024/12/21,2025-01-07,2025-01-09,1805,1723,69,Closed
PO_108597,SUP_163,PROD_0135,25-02-2024,2024-03-14,2024-03-15,1003,992,64,Delayed
PO_108598,SUP_166,PROD_0111,26-08-2024,2024-09-10,2024-09-10,1537,1352,178,Delayed
PO_108599,SUP_173,PROD_0294,2024/11/21,2024-12-05,2024-12-07,870,799,462,Closed
PO_108600,SUP_010,PROD_0281,2024/03/11,2024-03-18,2024-03-22,278,247,468,Closed
PO_108601,SUP_066,PROD_0292,06-10-2024,2024-10-14,2024-10-20,648,639,68,Open
PO_108602,SUP_099,PROD_0227,22-08-2024,2024-09-07,2024-09-13,1723,1582,490,Open
PO_108603,SUP_140,PROD_0210,20-09-2024,2024-10-04,2024-10-06,660,623,337,Delayed
PO_108604,SUP_037,PROD_0119,2024/09/25,2024-10-03,2024-10-03,1131,987,385,Delayed
PO_108605,SUP_072,PROD_0232,20-02-2024,2024-03-09,2024-03-13,1691,1517,404,Delayed
PO_108606,SUP_133,PROD_0265,23-09-2024,2024-10-05,2024-10-05,829,789,233,Closed
PO_108607,SUP_174,PROD_0298,2024/09/18,2024-09-28,2024-09-27,1014,981,44,Open
PO_108608,SUP_047,PROD_0297,2024/08/21,2024-09-10,2024-09-10,167,166,312,Delayed
PO_108609,SUP_036,PROD_0109,09-06-2024,2024-06-15,2024-06-19,1801,1751,264,Delayed
PO_108610,SUP_100,PROD_0126,2024/02/15,2024-02-21,2024-02-22,1881,1670,256,Delayed
PO_108611,SUP_034,PROD_0038,10-01-2024,2024-01-17,2024-01-19,1766,1632,193,Delayed
PO_108612,SUP_168,PROD_0213,2024/10/27,2024-11-03,2024-11-02,1410,1371,133,Open
PO_108613,SUP_164,PROD_0296,06-04-2024,2024-04-14,2024-04-20,632,569,413,Delayed
PO_108614,SUP_085,PROD_0259,17-03-2024,2024-04-04,2024-04-06,1491,1281,93,Closed
PO_108615,SUP_166,PROD_0086,2024/01/04,2024-01-14,2024-01-14,288,250,205,Delayed
PO_108616,SUP_157,PROD_0080,25-12-2024,2024-12-30,2025-01-05,941,814,75,Closed
PO_108617,SUP_122,PROD_0115,2024/10/08,2024-10-22,2024-10-22,764,650,415,Delayed
PO_108618,SUP_049,PROD_0267,23-09-2024,2024-09-29,2024-10-02,754,646,281,Closed
PO_108619,SUP_050,PROD_0094,01-08-2024,2024-08-16,2024-08-21,728,705,475,Open
PO_108620,SUP_001,PROD_0205,26-06-2024,2024-07-10,2024-07-07,1611,1452,224,Open
PO_108621,SUP_154,PROD_0267,16-09-2024,2024-09-24,2024-09-26,634,584,360,Delayed
PO_108622,SUP_145,PROD_0224,21-03-2024,2024-03-29,2024-04-02,1540,1342,281,Closed
PO_108623,SUP_106,PROD_0247,23-10-2024,2024-11-02,2024-11-02,1579,1369,386,Delayed
PO_108624,SUP_036,PROD_0232,03-06-2024,2024-06-16,2024-06-19,252,233,376,Closed
PO_108625,SUP_181,PROD_0197,2024/01/13,2024-02-01,2024-02-04,1586,1462,383,Delayed
PO_108626,SUP_183,PROD_0154,2024/05/09,2024-05-14,2024-05-11,303,286,364,Delayed
PO_108627,SUP_094,PROD_0098,2024/11/27,2024-12-15,2024-12-18,1299,1192,346,Delayed
PO_108628,SUP_014,PROD_0282,11-07-2024,2024-07-16,2024-07-20,279,253,114,Delayed
PO_108629,SUP_197,PROD_0178,2024/08/31,2024-09-17,2024-09-19,1534,1400,119,Closed
PO_108630,SUP_164,PROD_0265,04-04-2024,2024-04-18,2024-04-22,355,334,312,Closed
PO_108631,SUP_074,PROD_0163,17-11-2024,2024-12-01,2024-12-01,1034,1011,92,Closed
PO_108632,SUP_007,PROD_0233,13-07-2024,2024-07-19,2024-07-25,923,864,421,Closed
PO_108633,SUP_042,PROD_0038,2024/08/23,2024-09-11,2024-09-13,1692,1554,485,Delayed
PO_108634,SUP_129,PROD_0036,2024/01/05,2024-01-23,2024-01-26,1111,1074,267,Delayed
PO_108635,SUP_111,PROD_0258,2024/04/12,2024-04-17,2024-04-15,916,847,143,Closed
PO_108636,SUP_151,PROD_0049,2024/08/05,2024-08-17,2024-08-17,995,905,81,Open
PO_108637,SUP_141,PROD_0253,23-06-2024,2024-07-11,2024-07-13,1036,1021,123,Closed
PO_108638,SUP_098,PROD_0095,2024/12/02,2024-12-15,2024-12-13,1582,1550,195,Delayed
PO_108639,SUP_015,PROD_0149,2024/05/01,2024-05-07,2024-05-06,904,872,456,Closed
PO_108640,SUP_191,PROD_0209,12-10-2024,2024-10-30,2024-11-03,1489,1460,287,Open
PO_108641,SUP_170,PROD_0295,07-02-2024,2024-02-15,2024-02-16,1983,1981,255,Closed
PO_108642,SUP_038,PROD_0266,2024/03/18,2024-03-30,2024-04-02,1933,1658,142,Delayed
