Shipment_ID,Sales_Order_ID,Warehouse_ID,Transport_Mode,Dispatch_Date,Delivery_Date,SLA_Days,Actual_Days,Delivery_Status,Distance_KM,Total_Shipping_Cost,Revenue,Profit
SHP_109214,SO_107801,WH_07,Road,10-08-2024,2024/08/15,5,5.0,On Time,4460,2711.82,9038,6326.18
SHP_109215,SO_109411,WH_04,Sea,23-09-2024,2024/09/28,7,5.0,On Time,2144,6300.61,26710,20409.39
SHP_109216,SO_100480,WH_15,Sea,03-11-2024,2024/11/12,6,9.0,Delayed,1678,12241.16,32503,20261.84
SHP_109217,SO_109576,WH_15,Rail,04-04-2024,2024/04/07,4,3.0,On Time,3450,9035.21,30716,21680.79
SHP_109218,SO_105796,WH_07,Road,27-06-2024,2024/07/01,6,4.0,On Time,3849,3733.26,11985,8251.74
SHP_109219,SO_101233,WH_08,Air,04-02-2024,2024/02/08,5,4.0,On Time,1724,12753.75,33926,21172.25
SHP_109220,SO_107556,WH_03,Sea,27-12-2024,2024/12/29,5,2.0,On Time,3639,8855.48,37717,28861.52
SHP_109221,SO_106455,WH_02,Rail,17-09-2024,2024/09/20,5,3.0,On Time,3445,10166.97,47420,37253.03
SHP_109222,SO_109886,WH_13,Sea,06-02-2024,2024/02/12,3,6.0,Delayed,2258,1445.67,6643,5197.33
SHP_109223,SO_108812,WH_14,Road,30-12-2024,2025/01/04,7,5.0,On Time,3772,9302.63,23496,14193.37
SHP_109224,SO_104687,WH_10,Road,20-03-2024,2024/03/22,6,2.0,On Time,2369,15461.67,42726,27264.33
SHP_109225,SO_106862,WH_14,Rail,24-01-2024,2024/01/26,3,,Delayed,1153,5929.2,23257,17327.8
SHP_109226,SO_100254,WH_03,Rail,21-08-2024,2024/08/31,7,10.0,Delayed,2085,12289.71,38157,25867.29
SHP_109227,SO_100086,WH_01,Rail,05-06-2024,2024/06/15,3,10.0,Delayed,2538,-7954.17,24436,32390.17
SHP_109228,SO_105343,WH_03,Sea,20-05-2024,2024/05/26,4,6.0,Delayed,682,5828.21,19250,13421.79
SHP_109229,SO_103951,WH_15,Air,02-09-2024,2024/09/09,4,7.0,Delayed,4131,7295.98,32110,24814.02
SHP_109230,SO_102595,WH_07,Rail,19-01-2024,2024/01/22,4,3.0,On Time,4492,2472.6,11864,9391.4
SHP_109231,SO_105054,WH_01,Sea,31-10-2024,2024/11/07,4,7.0,Delayed,3265,15574.42,40216,24641.58
SHP_109232,SO_104551,WH_06,Road,04-04-2024,2024/04/14,3,10.0,Delayed,785,10091.63,42414,32322.37
SHP_109233,SO_102751,WH_14,Sea,27-08-2024,2024/09/04,3,8.0,Delayed,1929,10596.76,45514,34917.24
SHP_109234,SO_101964,WH_01,Rail,04-11-2024,2024/11/06,7,2.0,On Time,3010,5907.86,20674,14766.14
SHP_109235,SO_105716,WH_02,Sea,20-06-2024,2024/06/28,7,8.0,Delayed,571,2572.13,6751,4178.87
SHP_109236,SO_105461,WH_13,Rail,29-04-2024,2024/05/04,4,5.0,Delayed,933,4868.71,22157,17288.29
SHP_109237,SO_108817,WH_06,Air,29-08-2024,2024/09/04,4,6.0,Delayed,3710,6596.35,24853,18256.65
SHP_109238,SO_105615,WH_07,Air,02-11-2024,2024/11/06,3,4.0,Delayed,911,6828.64,21513,14684.36
SHP_109239,SO_107138,WH_07,Air,11-11-2024,2024/11/21,6,10.0,Delayed,4366,13591.01,48802,35210.99
SHP_109240,SO_105864,WH_07,Rail,25-12-2024,2024/12/30,3,5.0,Delayed,3432,10917.01,29773,18855.99
SHP_109241,SO_106966,WH_07,Air,02-12-2024,2024/12/04,6,2.0,On Time,4659,-16714.51,42962,59676.51
SHP_109242,SO_103327,WH_14,Sea,22-11-2024,2024/11/25,4,3.0,On Time,469,10568.48,47073,36504.52
SHP_109243,SO_105838,WH_05,Rail,03-08-2024,2024/08/09,3,6.0,Delayed,268,2031.18,9754,7722.82
SHP_109244,SO_105948,WH_06,Air,12-11-2024,2024/11/19,3,7.0,Delayed,329,9872.22,31040,21167.78
SHP_109245,SO_105325,WH_15,Rail,17-08-2024,2024/08/19,6,2.0,On Time,4952,1745.25,5965,4219.75
SHP_109246,SO_107506,WH_10,Rail,15-12-2024,2024/12/19,4,4.0,On Time,352,9429.99,29499,20069.01
SHP_109247,SO_103965,WH_09,Air,05-05-2024,2024/05/12,4,7.0,Delayed,3371,10192.34,31259,21066.66
SHP_109248,SO_101430,WH_14,Air,08-01-2024,2024/01/14,3,6.0,Delayed,1579,16704.44,45881,29176.56
SHP_109249,SO_103482,WH_12,Rail,30-10-2024,2024/11/02,4,3.0,On Time,2706,8440.52,27958,19517.48
SHP_109250,SO_107074,WH_08,Air,07-07-2024,2024/07/12,6,5.0,On Time,3116,9500.1,37363,27862.9
SHP_109251,SO_103724,WH_01,Rail,16-09-2024,2024/09/19,3,3.0,On Time,2437,18743.29,48501,29757.71
SHP_109252,SO_100739,WH_07,Rail,26-06-2024,2024/06/30,4,4.0,On Time,2580,3661.63,12707,9045.37
SHP_109253,SO_105213,WH_13,Rail,25-03-2024,2024/03/27,7,2.0,On Time,4284,14661.65,46786,32124.35
SHP_109254,SO_107951,WH_01,Rail,04-10-2024,2024/10/12,4,8.0,Delayed,3346,4043.22,12487,8443.78
SHP_109255,SO_104485,WH_03,Air,18-08-2024,2024/08/23,3,5.0,Delayed,292,8958.09,36433,27474.91
SHP_109256,SO_103202,WH_10,Road,29-09-2024,2024/10/06,4,7.0,Delayed,4296,8197.69,36616,28418.31
SHP_109257,SO_108713,WH_02,Road,14-04-2024,2024/04/24,4,10.0,Delayed,3279,11311.48,34763,23451.52
SHP_109258,SO_102762,WH_01,Road,04-07-2024,2024/07/14,3,10.0,Delayed,4846,3181.98,9240,6058.02
SHP_109259,SO_100302,WH_04,Air,11-03-2024,2024/03/15,4,4.0,On Time,4506,5111.02,14173,9061.98
SHP_109260,SO_101707,WH_05,Rail,05-05-2024,2024/05/15,6,10.0,Delayed,2360,9163.59,33046,23882.41
SHP_109261,SO_109673,WH_10,Air,20-02-2024,2024/02/29,6,9.0,Delayed,1089,8100.42,20952,12851.58
SHP_109262,SO_105312,WH_05,Rail,27-12-2024,2025/01/06,4,10.0,Delayed,4366,7904.21,24278,16373.79
SHP_109263,SO_102333,WH_11,Rail,01-12-2024,2024/12/09,5,8.0,Delayed,4195,9939.99,48056,38116.01
SHP_109264,SO_108590,WH_06,Sea,06-01-2024,2024/01/15,7,9.0,Delayed,4844,3667.97,13332,9664.03
SHP_109265,SO_104166,WH_05,Air,12-12-2024,2024/12/14,6,2.0,On Time,1117,6465.27,24047,17581.73
SHP_109266,SO_105532,WH_06,Rail,12-06-2024,2024/06/17,7,5.0,On Time,2849,9107.84,37654,28546.16
SHP_109267,SO_105276,WH_15,Road,24-11-2024,2024/12/03,7,9.0,Delayed,488,1467.31,5110,3642.69
SHP_109268,SO_103169,WH_15,Rail,02-03-2024,2024/03/11,4,9.0,Delayed,4512,2388.61,11728,9339.39
SHP_109269,SO_105881,WH_03,Rail,06-11-2024,2024/11/14,4,8.0,Delayed,2728,11283.83,30435,19151.17
SHP_109270,SO_104529,WH_13,Rail,21-12-2024,2024/12/30,4,9.0,Delayed,3014,4745.22,17132,12386.78
SHP_109271,SO_104271,WH_15,Air,14-05-2024,2024/05/24,6,10.0,Delayed,3304,5882.96,28545,22662.04
SHP_109272,SO_107915,WH_14,Air,13-12-2024,2024/12/16,6,3.0,On Time,2853,11415.41,32516,21100.59
SHP_109273,SO_106558,WH_12,Road,06-06-2024,2024/06/16,3,10.0,Delayed,255,9881.35,29366,19484.65
SHP_109274,SO_104606,WH_02,Rail,09-09-2024,2024/09/18,7,9.0,Delayed,2847,4520.81,21629,17108.19
SHP_109275,SO_108225,WH_05,Road,10-02-2024,2024/02/19,7,9.0,Delayed,4600,11091.0,29515,18424.0
SHP_109276,SO_108973,WH_10,Road,04-01-2024,2024/01/10,7,6.0,On Time,3657,13157.33,43839,30681.67
SHP_109277,SO_103267,WH_01,Air,10-12-2024,2024/12/12,5,2.0,On Time,2413,-13036.12,33531,46567.12
SHP_109278,SO_105930,WH_09,Road,09-02-2024,2024/02/19,5,10.0,Delayed,3400,16734.4,49375,32640.6
SHP_109279,SO_109548,WH_04,Air,28-01-2024,2024/02/04,3,7.0,Delayed,1200,10604.08,44914,34309.92
SHP_109280,SO_108105,WH_10,Air,11-03-2024,2024/03/19,3,8.0,Delayed,670,2145.42,10179,8033.58
SHP_109281,SO_107821,WH_01,Air,25-02-2024,2024/02/28,3,3.0,On Time,3369,3111.92,8278,5166.08
SHP_109282,SO_100758,WH_02,Sea,26-07-2024,2024/08/01,6,6.0,On Time,2437,8174.94,21354,13179.06
SHP_109283,SO_107407,WH_08,Air,24-02-2024,2024/02/27,3,3.0,On Time,1371,12309.66,46845,34535.34
SHP_109284,SO_103969,WH_01,Air,10-07-2024,2024/07/15,6,5.0,On Time,1207,8885.81,43959,35073.19
SHP_109285,SO_102140,WH_10,Air,07-09-2024,2024/09/14,4,7.0,Delayed,330,1725.24,5337,3611.76
SHP_109286,SO_109848,WH_11,Sea,03-04-2024,2024/04/08,4,5.0,Delayed,4300,13898.43,46538,32639.57
SHP_109287,SO_106860,WH_07,Road,21-06-2024,2024/06/24,6,3.0,On Time,3665,3845.58,18035,14189.42
SHP_109288,SO_109246,WH_12,Rail,26-05-2024,2024/05/29,5,3.0,On Time,588,13050.54,44935,31884.46
SHP_109289,SO_104395,WH_02,Sea,26-01-2024,2024/01/31,4,,Delayed,1488,14033.71,43356,29322.29
SHP_109290,SO_106176,WH_15,Rail,15-07-2024,2024/07/25,6,10.0,Delayed,2007,11566.46,30010,18443.54
SHP_109291,SO_108213,WH_02,Sea,06-11-2024,2024/11/10,5,4.0,On Time,2902,10662.62,32308,21645.38
SHP_109292,SO_103861,WH_14,Air,23-05-2024,2024/05/27,5,4.0,On Time,4529,5911.46,19618,13706.54
SHP_109293,SO_104109,WH_15,Road,09-07-2024,2024/07/19,4,10.0,Delayed,1695,11307.34,41358,30050.66
SHP_109294,SO_100763,WH_13,Rail,24-12-2024,2024/12/26,6,2.0,On Time,3796,4796.41,12048,7251.59
SHP_109295,SO_108197,WH_03,Road,26-01-2024,2024/01/30,5,4.0,On Time,1663,2469.5,7235,4765.5
SHP_109296,SO_101293,WH_07,Air,02-10-2024,2024/10/04,4,2.0,On Time,234,-17489.25,47985,65474.25
SHP_109297,SO_108154,WH_04,Road,25-10-2024,2024/11/02,3,8.0,Delayed,367,6727.52,30793,24065.48
SHP_109298,SO_101223,WH_03,Air,04-06-2024,2024/06/07,4,3.0,On Time,3729,12782.61,32816,20033.39
SHP_109299,SO_108942,WH_12,Road,21-09-2024,2024/09/24,6,3.0,On Time,535,3924.19,17482,13557.81
SHP_109300,SO_107788,WH_05,Road,14-06-2024,2024/06/16,5,2.0,On Time,1591,7786.24,27159,19372.76
SHP_109301,SO_109820,WH_06,Road,05-05-2024,2024/05/13,3,8.0,Delayed,3377,8055.49,35459,27403.51
SHP_109302,SO_108061,WH_12,Air,23-02-2024,2024/02/28,7,5.0,On Time,4683,1818.04,6247,4428.96
SHP_109303,SO_101014,WH_15,Rail,02-01-2024,2024/01/09,6,7.0,Delayed,1203,12985.58,47155,34169.42
SHP_109304,SO_106513,WH_05,Sea,18-01-2024,2024/01/22,5,4.0,On Time,1357,5899.44,22366,16466.56
SHP_109305,SO_105293,WH_12,Air,03-01-2024,2024/01/06,7,3.0,On Time,1495,6930.38,32396,25465.62
SHP_109306,SO_101302,WH_04,Rail,11-08-2024,2024/08/17,6,6.0,On Time,1588,3186.79,12811,9624.21
SHP_109307,SO_101725,WH_02,Rail,24-07-2024,2024/07/29,3,5.0,Delayed,4967,15637.11,42105,26467.89
SHP_109308,SO_105939,WH_08,Rail,03-08-2024,2024/08/05,4,2.0,On Time,3764,11671.88,40654,28982.12
SHP_109309,SO_109366,WH_12,Air,15-02-2024,2024/02/17,5,2.0,On Time,3145,2596.43,11425,8828.57
SHP_109310,SO_105043,WH_13,Road,29-05-2024,2024/05/31,5,2.0,On Time,4217,15448.65,48155,32706.35
SHP_109311,SO_109613,WH_11,Air,26-04-2024,2024/05/06,4,10.0,Delayed,4239,9505.86,38298,28792.14
SHP_109312,SO_103171,WH_02,Rail,27-12-2024,2025/01/04,4,8.0,Delayed,2636,9926.64,44072,34145.36
SHP_109313,SO_108997,WH_03,Sea,28-04-2024,2024/05/06,5,8.0,Delayed,4693,14486.73,48629,34142.27
SHP_109314,SO_101081,WH_05,Road,03-06-2024,2024/06/06,4,3.0,On Time,4304,12535.3,45938,33402.7
SHP_109315,SO_104928,WH_14,Rail,02-08-2024,2024/08/12,5,10.0,Delayed,2737,9391.95,32587,23195.05
SHP_109316,SO_101869,WH_03,Air,31-03-2024,2024/04/08,5,8.0,Delayed,1966,11879.11,47330,35450.89
SHP_109317,SO_104296,WH_02,Road,14-07-2024,2024/07/17,7,3.0,On Time,4522,10803.92,41076,30272.08
SHP_109318,SO_105578,WH_03,Rail,22-12-2024,2024/12/29,6,7.0,Delayed,1279,10741.4,41444,30702.6
SHP_109319,SO_109244,WH_12,Air,29-07-2024,2024/08/04,7,6.0,On Time,3529,2300.46,7497,5196.54
SHP_109320,SO_107419,WH_05,Rail,26-03-2024,2024/04/01,3,6.0,Delayed,598,15706.31,46141,30434.69
SHP_109321,SO_100920,WH_15,Rail,29-02-2024,2024/03/03,4,3.0,On Time,1653,2237.52,9855,7617.48
SHP_109322,SO_101137,WH_10,Rail,21-03-2024,2024/03/30,4,9.0,Delayed,1827,4352.53,15405,11052.47
SHP_109323,SO_106070,WH_03,Air,17-07-2024,2024/07/26,7,9.0,Delayed,1084,3426.28,9031,5604.72
SHP_109324,SO_100129,WH_01,Rail,30-09-2024,2024/10/03,7,3.0,On Time,2428,7950.64,22365,14414.36
SHP_109325,SO_100932,WH_03,Sea,09-01-2024,2024/01/16,4,7.0,Delayed,4567,2488.93,6619,4130.07
SHP_109326,SO_104313,WH_07,Air,16-09-2024,2024/09/23,7,7.0,On Time,3247,8671.82,37737,29065.18
SHP_109327,SO_102276,WH_06,Sea,29-07-2024,2024/08/02,4,4.0,On Time,1934,12251.59,39858,27606.41
SHP_109328,SO_102700,WH_08,Rail,21-05-2024,2024/05/28,7,7.0,On Time,4087,12137.73,33473,21335.27
SHP_109329,SO_100802,WH_11,Road,01-08-2024,2024/08/06,6,5.0,On Time,3931,11756.37,46146,34389.63
SHP_109330,SO_109218,WH_15,Air,22-06-2024,2024/07/01,4,9.0,Delayed,2281,9184.56,35095,25910.44
SHP_109331,SO_108027,WH_08,Road,13-02-2024,2024/02/21,5,8.0,Delayed,1564,16242.28,47764,31521.72
SHP_109332,SO_107421,WH_07,Rail,15-11-2024,2024/11/23,3,8.0,Delayed,2271,2036.14,8406,6369.86
SHP_109333,SO_103832,WH_01,Road,13-02-2024,2024/02/16,3,3.0,On Time,1238,4748.7,22838,18089.3
SHP_109334,SO_102613,WH_07,Road,20-06-2024,2024/06/29,4,9.0,Delayed,4560,13994.76,43971,29976.24
SHP_109335,SO_101328,WH_11,Rail,22-06-2024,2024/06/27,5,5.0,On Time,3892,1784.99,6005,4220.01
SHP_109336,SO_100198,WH_04,Rail,15-04-2024,2024/04/21,3,6.0,Delayed,4766,9056.3,26356,17299.7
SHP_109337,SO_101936,WH_05,Rail,30-05-2024,2024/06/09,5,10.0,Delayed,3334,13810.24,45593,31782.76
SHP_109338,SO_104563,WH_09,Air,15-05-2024,2024/05/21,5,6.0,Delayed,4395,5823.96,20886,15062.04
SHP_109339,SO_108452,WH_01,Rail,17-01-2024,2024/01/19,3,2.0,On Time,1514,3229.78,12250,9020.22
SHP_109340,SO_102229,WH_02,Sea,01-07-2024,2024/07/11,4,10.0,Delayed,1736,10830.68,32629,21798.32
SHP_109341,SO_109429,WH_14,Rail,03-06-2024,2024/06/09,6,6.0,On Time,3199,1977.96,6476,4498.04
SHP_109342,SO_105729,WH_11,Sea,06-09-2024,2024/09/14,7,8.0,Delayed,3988,11002.71,47357,36354.29
SHP_109343,SO_106580,WH_09,Road,06-08-2024,2024/08/09,7,3.0,On Time,2669,9647.2,30381,20733.8
SHP_109344,SO_100047,WH_07,Road,06-12-2024,2024/12/10,3,4.0,Delayed,4710,7959.98,39445,31485.02
SHP_109345,SO_104933,WH_09,Sea,26-11-2024,2024/12/03,5,7.0,Delayed,3937,8615.12,22372,13756.88
SHP_109346,SO_101400,WH_04,Air,11-05-2024,2024/05/13,5,2.0,On Time,2613,3612.87,15385,11772.13
SHP_109347,SO_105281,WH_12,Rail,24-12-2024,2024/12/28,5,4.0,On Time,4230,3787.03,15065,11277.97
SHP_109348,SO_109087,WH_13,Air,11-01-2024,2024/01/16,7,5.0,On Time,516,2052.49,6312,4259.51
SHP_109349,SO_103334,WH_12,Rail,08-08-2024,2024/08/12,4,4.0,On Time,741,6175.74,28868,22692.26
SHP_109350,SO_106174,WH_03,Road,08-04-2024,2024/04/13,5,5.0,On Time,1454,5131.18,17160,12028.82
SHP_109351,SO_102395,WH_07,Sea,05-08-2024,2024/08/13,5,8.0,Delayed,3060,2571.83,9511,6939.17
SHP_109352,SO_104882,WH_01,Air,28-04-2024,2024/05/08,7,10.0,Delayed,2531,9969.23,33634,23664.77
SHP_109353,SO_109870,WH_06,Air,12-01-2024,2024/01/21,6,9.0,Delayed,201,6485.93,28682,22196.07
SHP_109354,SO_107319,WH_13,Road,19-01-2024,2024/01/22,7,3.0,On Time,2287,2934.44,10082,7147.56
SHP_109355,SO_100373,WH_07,Sea,19-11-2024,2024/11/29,4,10.0,Delayed,996,8728.75,35284,26555.25
SHP_109356,SO_102958,WH_06,Rail,29-12-2024,2024/12/31,3,2.0,On Time,576,4032.51,11953,7920.49
SHP_109357,SO_105329,WH_03,Air,16-07-2024,2024/07/20,7,4.0,On Time,3410,17646.0,47886,30240.0
SHP_109358,SO_109636,WH_10,Sea,03-10-2024,2024/10/11,5,8.0,Delayed,3738,7595.86,35209,27613.14
SHP_109359,SO_101020,WH_13,Air,10-02-2024,2024/02/15,6,5.0,On Time,1873,13958.52,36222,22263.48
SHP_109360,SO_103298,WH_10,Sea,22-09-2024,2024/10/01,7,9.0,Delayed,3605,9488.2,27104,17615.8
SHP_109361,SO_107303,WH_08,Rail,01-05-2024,2024/05/10,4,9.0,Delayed,3095,9271.08,37503,28231.92
SHP_109362,SO_106597,WH_05,Sea,27-12-2024,2024/12/30,5,3.0,On Time,2606,-1791.82,7554,9345.82
SHP_109363,SO_106099,WH_07,Road,05-03-2024,2024/03/11,3,6.0,Delayed,3278,9110.99,40497,31386.01
SHP_109364,SO_107481,WH_07,Sea,11-01-2024,2024/01/18,4,7.0,Delayed,209,3548.85,9331,5782.15
SHP_109365,SO_104861,WH_08,Road,12-02-2024,2024/02/19,3,7.0,Delayed,3359,15324.12,46044,30719.88
SHP_109366,SO_109549,WH_07,Air,07-04-2024,2024/04/16,5,9.0,Delayed,1931,4155.49,16728,12572.51
SHP_109367,SO_102188,WH_13,Sea,07-05-2024,2024/05/11,6,4.0,On Time,4722,7849.45,20984,13134.55
SHP_109368,SO_108364,WH_15,Road,02-11-2024,2024/11/12,4,10.0,Delayed,662,13250.91,47732,34481.09
SHP_109369,SO_101283,WH_12,Sea,08-04-2024,2024/04/18,6,10.0,Delayed,1709,6636.77,27432,20795.23
SHP_109370,SO_103092,WH_05,Sea,21-09-2024,2024/09/30,7,9.0,Delayed,4845,8633.68,26022,17388.32
SHP_109371,SO_106744,WH_15,Rail,30-12-2024,2025/01/05,5,6.0,Delayed,4496,1924.87,7260,5335.13
SHP_109372,SO_104287,WH_04,Rail,09-11-2024,2024/11/14,3,5.0,Delayed,743,3657.23,15868,12210.77
SHP_109373,SO_103574,WH_12,Air,06-07-2024,2024/07/12,7,6.0,On Time,3311,3559.06,13003,9443.94
SHP_109374,SO_109625,WH_15,Road,17-11-2024,2024/11/20,6,3.0,On Time,3448,9888.89,27194,17305.11
SHP_109375,SO_103251,WH_01,Air,16-10-2024,2024/10/20,5,4.0,On Time,1987,14465.27,41144,26678.73
SHP_109376,SO_102751,WH_11,Air,22-08-2024,2024/08/27,6,5.0,On Time,2909,17889.55,49169,31279.45
SHP_109377,SO_106730,WH_07,Air,29-06-2024,2024/07/08,7,9.0,Delayed,4049,10594.77,45594,34999.23
SHP_109378,SO_103957,WH_09,Rail,03-06-2024,2024/06/11,5,8.0,Delayed,3722,12152.63,33787,21634.37
SHP_109379,SO_102294,WH_09,Road,15-12-2024,2024/12/25,4,10.0,Delayed,4185,1490.77,5928,4437.23
SHP_109380,SO_104307,WH_14,Rail,03-02-2024,2024/02/08,7,5.0,On Time,465,16749.03,42610,25860.97
SHP_109381,SO_103247,WH_05,Rail,23-12-2024,2025/01/01,7,9.0,Delayed,471,15077.57,47915,32837.43
SHP_109382,SO_104794,WH_02,Road,13-10-2024,2024/10/16,7,3.0,On Time,3087,6736.89,32823,26086.11
SHP_109383,SO_109545,WH_06,Air,28-01-2024,2024/02/07,6,10.0,Delayed,3745,13960.78,39878,25917.22
SHP_109384,SO_103001,WH_08,Rail,27-11-2024,2024/11/30,7,3.0,On Time,1272,15805.89,48924,33118.11
SHP_109385,SO_108247,WH_01,Rail,03-02-2024,2024/02/12,3,9.0,Delayed,2287,13920.37,46035,32114.63
SHP_109386,SO_103395,WH_12,Air,18-04-2024,2024/04/23,6,5.0,On Time,3164,9397.55,32972,23574.45
SHP_109387,SO_104313,WH_15,Air,11-06-2024,2024/06/19,4,8.0,Delayed,3989,3627.59,12171,8543.41
SHP_109388,SO_109975,WH_12,Rail,17-08-2024,2024/08/26,3,9.0,Delayed,4129,1841.67,8383,6541.33
SHP_109389,SO_103865,WH_02,Road,14-03-2024,2024/03/17,6,3.0,On Time,1179,12544.68,44965,32420.32
SHP_109390,SO_109861,WH_04,Air,15-01-2024,2024/01/19,3,4.0,Delayed,2698,17197.11,43430,26232.89
SHP_109391,SO_102079,WH_15,Air,17-06-2024,2024/06/25,7,8.0,Delayed,344,6367.58,19132,12764.42
SHP_109392,SO_104705,WH_10,Rail,05-09-2024,2024/09/13,3,8.0,Delayed,2913,1505.06,5230,3724.94
SHP_109393,SO_107908,WH_06,Rail,12-10-2024,2024/10/21,5,9.0,Delayed,1807,5366.31,25056,19689.69
SHP_109394,SO_109580,WH_14,Sea,22-02-2024,2024/02/24,4,2.0,On Time,2084,4398.28,15832,11433.72
SHP_109395,SO_109868,WH_12,Rail,17-06-2024,2024/06/27,7,10.0,Delayed,1174,10740.25,41902,31161.75
SHP_109396,SO_109895,WH_09,Sea,22-03-2024,2024/04/01,7,10.0,Delayed,3244,7988.65,38439,30450.35
SHP_109397,SO_107647,WH_01,Air,10-07-2024,2024/07/12,7,2.0,On Time,3576,9116.33,34041,24924.67
SHP_109398,SO_100295,WH_07,Sea,09-08-2024,2024/08/14,6,5.0,On Time,2952,10612.1,35568,24955.9
SHP_109399,SO_109787,WH_04,Sea,24-09-2024,2024/09/29,6,5.0,On Time,1351,7488.73,36126,28637.27
SHP_109400,SO_100182,WH_02,Road,25-09-2024,2024/09/29,6,4.0,On Time,3904,2483.99,9883,7399.01
SHP_109401,SO_102685,WH_10,Rail,30-12-2024,2025/01/02,3,3.0,On Time,304,10212.35,28098,17885.65
SHP_109402,SO_101357,WH_03,Air,03-11-2024,2024/11/13,7,10.0,Delayed,3937,17498.26,48885,31386.74
SHP_109403,SO_107144,WH_03,Rail,30-04-2024,2024/05/07,5,7.0,Delayed,2694,15037.11,38040,23002.89
SHP_109404,SO_107619,WH_07,Rail,08-08-2024,2024/08/14,7,6.0,On Time,3188,8574.12,34150,25575.88
SHP_109405,SO_108636,WH_15,Rail,16-12-2024,2024/12/21,5,5.0,On Time,4855,5705.52,26062,20356.48
SHP_109406,SO_109606,WH_05,Sea,10-07-2024,2024/07/12,4,2.0,On Time,1799,6527.14,28603,22075.86
SHP_109407,SO_109461,WH_12,Sea,06-01-2024,2024/01/10,7,4.0,On Time,3378,12366.85,37062,24695.15
SHP_109408,SO_107371,WH_07,Air,04-06-2024,2024/06/10,5,6.0,Delayed,1791,11755.93,35390,23634.07
SHP_109409,SO_105782,WH_10,Rail,02-11-2024,2024/11/11,7,9.0,Delayed,2089,4423.97,20437,16013.03
SHP_109410,SO_105887,WH_13,Road,19-07-2024,2024/07/29,7,10.0,Delayed,2960,5301.22,15289,9987.78
SHP_109411,SO_105927,WH_08,Rail,05-02-2024,2024/02/12,3,7.0,Delayed,1574,14258.32,49955,35696.68
SHP_109412,SO_103389,WH_05,Rail,05-09-2024,2024/09/11,5,6.0,Delayed,4751,5982.77,23047,17064.23
SHP_109413,SO_108880,WH_11,Rail,05-07-2024,2024/07/11,5,6.0,Delayed,1627,11831.65,42173,30341.35
SHP_109414,SO_107428,WH_09,Sea,18-03-2024,2024/03/28,5,10.0,Delayed,2746,6984.66,28801,21816.34
SHP_109415,SO_105788,WH_02,Road,25-11-2024,2024/11/30,6,5.0,On Time,3249,9610.32,37251,27640.68
SHP_109416,SO_108701,WH_08,Road,08-02-2024,2024/02/14,5,6.0,Delayed,3527,7553.97,32691,25137.03
SHP_109417,SO_108501,WH_01,Air,13-10-2024,2024/10/23,4,10.0,Delayed,2047,11966.05,46388,34421.95
SHP_109418,SO_106679,WH_03,Air,11-12-2024,2024/12/18,6,7.0,Delayed,4302,8290.52,22934,14643.48
SHP_109419,SO_103073,WH_04,Sea,26-11-2024,2024/12/03,7,7.0,On Time,4939,17027.61,43933,26905.39
SHP_109420,SO_102345,WH_07,Sea,15-12-2024,2024/12/18,5,3.0,On Time,1315,10585.89,31177,20591.11
SHP_109421,SO_109989,WH_06,Road,20-05-2024,2024/05/30,3,10.0,Delayed,786,8160.54,26468,18307.46
SHP_109422,SO_103453,WH_15,Rail,14-05-2024,2024/05/20,7,6.0,On Time,1768,8375.16,22266,13890.84
SHP_109423,SO_103972,WH_04,Rail,25-01-2024,2024/02/02,7,,Delayed,586,14193.57,39005,24811.43
SHP_109424,SO_108581,WH_03,Air,30-12-2024,2025/01/02,7,3.0,On Time,2857,6028.66,24760,18731.34
SHP_109425,SO_102207,WH_14,Rail,12-01-2024,2024/01/16,5,4.0,On Time,1920,9848.29,24694,14845.71
SHP_109426,SO_100064,WH_11,Road,05-05-2024,2024/05/09,4,4.0,On Time,925,9815.0,44002,34187.0
SHP_109427,SO_101539,WH_08,Rail,10-12-2024,2024/12/13,7,3.0,On Time,4117,6834.22,33443,26608.78
SHP_109428,SO_103373,WH_05,Road,14-07-2024,2024/07/24,4,10.0,Delayed,1831,5803.06,17047,11243.94
SHP_109429,SO_105386,WH_07,Sea,10-03-2024,2024/03/13,7,3.0,On Time,3320,8474.17,25877,17402.83
SHP_109430,SO_106495,WH_02,Road,03-07-2024,2024/07/07,5,4.0,On Time,4615,3474.38,9345,5870.62
SHP_109431,SO_101427,WH_07,Air,21-11-2024,2024/11/27,4,6.0,Delayed,2505,3658.64,17725,14066.36
SHP_109432,SO_104013,WH_11,Air,05-02-2024,2024/02/14,4,9.0,Delayed,3042,3986.94,16705,12718.06
SHP_109433,SO_100161,WH_01,Road,30-10-2024,2024/11/05,7,6.0,On Time,3933,7477.59,20547,13069.41
SHP_109434,SO_100190,WH_06,Rail,24-09-2024,2024/09/28,5,4.0,On Time,3461,5490.74,22432,16941.26
SHP_109435,SO_101890,WH_09,Air,18-04-2024,2024/04/25,6,7.0,Delayed,2729,9158.8,36417,27258.2
SHP_109436,SO_109356,WH_11,Air,14-05-2024,2024/05/22,7,8.0,Delayed,248,12670.37,32025,19354.63
SHP_109437,SO_109126,WH_04,Sea,04-12-2024,2024/12/13,4,9.0,Delayed,373,17783.31,48975,31191.69
